,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,C,Fpga,Dsp,Protel,Eda
263,嵌入式软件/硬件开发工程师,硬件开发,9000.0,武汉新电电气股份有限公司,武汉,3.0,本科,工作责任感强，有较好的钻研精神和良好的团队沟通合作能力；2.较强的学习能力，能承受一定工作压力；3.基于ARM/SOC(STM32)平台下嵌入式系统的驱动程序和应用程序开发；4.撰写设计文档，编写代码，执行单元测试；5.产品的集成、调试与维护。具备技能：1.精通C语言编程，具备ARM系统或其它MCU编程经验；2.熟悉硬件电路设计，具有模拟电路基础；3.有嵌入式操作系统等开发经验或有设备驱动程序开发经验；4.熟练运用单片机等进行软硬件开发调试；5.熟练运用仿真工具、示波器、信号发生器、逻辑分析仪等调测硬件。其他：1.计算机、通信、电子相关专业本科及以上学历；2.三年以上嵌入式系统开发工作经验。,1.0,0.0,0.0,0.0,0.0
264,硬件开发工程师,硬件开发,8000.0,广州安捷生物安全科技股份有限公司,广州,2.0,本科,、具有两年以上智能硬件开发项目经验，且有EMC整改经验；2、熟练使用Altium、Cadence或Power PCB中一款制图工具；3、熟悉数字电路和模拟电路的基础，熟练使用烙铁焊接贴片元器件；4、熟悉硬件开发全流程，熟悉ARM、51等数字硬件电路设计；5、有开关电源电路调试经验优先考虑；6、具有良好的语言表达能力和文档撰写能力，可进行编制项目文档工作；7、两年以上智能硬件电路开发工作经验；岗位要求：1、负责产品的电路设计2、负责产品的器件选型与评估3、负责公司现有产品的维护和升级4、负责硬件调试和测试工作5、负责项目相关各种文档编写,0.0,0.0,0.0,0.0,0.0
265,硬件开发工程师,硬件开发,12500.0,深圳市联科科技有限公司,深圳,0.0,无,、负责新项目电源充电器硬件详细设计，电路参数计算，样机调试，处理各种障碍，能够根据参考电路来完成从原理图到PCB整体的设计，文档的制作。2、方案设计；新元件的寻找和选择；负责原理图绘制、PCBLAYOUT和调试；3、负责新产品的开发，旧产品升级，电子设计的验证、变更；安规和电磁兼容的测试、分析与对策执行；4、完成相关技术文档的撰写、编制。任职资格：1、大专及以上学历，电子工程或相关专业；2、英语四级以上，4-5年以上电子产品研发工作经验；3、熟悉嵌入式电路开发和PCBLAYOUT相关要求，4、具备开关电源，电池测试仪等的实践工作开发经验；5、熟练使用Pads、Altium及其它常用办公软件；6、具备良好的团队合作精神，善于沟通，对工作有较高的热情、自信心、责任心。,0.0,0.0,0.0,0.0,0.0
266,硬件开发工程师,硬件开发,7000.0,凯士电子（浙江）有限公司,嘉兴,3.0,本科,职位描述1、硬件开发：原理图和PCB设计、底层固件设计、样机调试和验证测试2、技术文档撰写：撰写设计文档、使用文档3、技术支持：客户问题解答、客户拜访、元器件选择、供应商接待基本要求1、扎实的硬件基本功、熟悉模拟电路、数字电路，能手工焊接样机;2、熟练使用Altiumdesigner、Cadance等软件设计原理图和PCB;3、C/C++语言，熟练STM32编程；4、熟悉UART、SPI、Ethernet、USB等通讯接口，并能熟练运用；5、学习能力强，有责任心，良好的沟通能力和团队精神,1.0,0.0,0.0,0.0,0.0
267,硬件开发工程师,硬件开发,8000.0,无锡电科物联网科技有限公司,无锡,0.0,无,、本科以上学历，2年以上工作经验，负责系统硬件总体方案；2、硬件原理图设计及PCB图的设计；3、对产品所选用的器件评估与测试、硬件调试及芯片级和板级初始化调试；4、产品硬件的测试和维护，熟悉protel、PADS、cadence中的一种或多种PCB设计工具 ；5、熟悉模拟电路设计和数字控制电路设计，数字电路调试和测试 ；6、具有一定的高速电路设计经验和防电磁干扰经验 ；7、熟悉ARM/DSP/FPGA/CPLD其中的一种或多种； 8、熟悉模拟信号滤波、放大、整形等电路设计优先。,0.0,1.0,1.0,1.0,0.0
268,硬件开发工程师,硬件开发,11666.67,湖南三德科技股份有限公司,长沙,3.0,本科,任职资格:教育背景:◆电子、自动化控制、测控、电一体化相关专业，本科及以上学历。经 验:◆4年以上相关工作经验。技能技巧:◆专业基础扎实，精通模拟电子技术、数字电子技术及通用接口技术，具有较强的电路分析处理能力和硬件电路设计能力；◆熟练使用Protel等相关专业工具，具有多层PCB设计工作经验；◆精通Keil C语言；具有2年及以上嵌入式软件设计经验者优先；◆精通C51单片机、ARM7开发；有DSP、CPLD相关开发经验者优先；◆有测控仪器、工控设备、机电产品开发经验者优先；◆能熟练查询及阅读英文专业文献；◆熟悉项目管理方法及工具，具有较强的项目管理能力；◆工作责任心强，主动性好；◆严谨细致，逻辑思维能力强，善于分析解决问题，思路清晰；   ◆具有良好的沟通技巧和团队合作精神；                                                                                   ◆动手能力强，吃苦耐劳，能够适应较高强度的工作压力。职能类别：										电子技术研发工程师																			硬件工程师									,1.0,0.0,1.0,1.0,0.0
269,电子技术研发工程师嵌入式硬件开发,硬件开发,9000.0,浦江智谷商务园,上海,2.0,大专,"						上海云数信息科技有限公司职位描述：1.PCB设计。2.原理图设计。任职要求：1. 精通数字电路、模拟电路技术设计；精通EMC、EMI解决方案；熟练C语言编程，具有Freescale及Pic系列的8位、16位MCU开发经验；熟练Can2.0、Lin2.的通讯技术在MCU中的运用；熟练使用PCB绘图软件、Autocad等软件。2.  2.年以上单片机和传感器电路设计的工作经验。3.  3年以上独立承担产品设计的工作经验, 具有审核原理图、PCB、板物料清单的能力4.  有电机驱动开发经验者优先5. 注重团队协作,有较强的责任心,学习能力，能适应较大的工作压力；独立承担项目开发工作，具备良好的表达能力、沟通能力和学习能力，.																		",1.0,0.0,0.0,0.0,0.0
270,Android安卓硬件开发工程师,硬件开发,27500.0,宁波思凯莱数码科技有限公司,宁波,3.0,本科,"我们是宁波波普朗士数码科技有限公司.我们宁波公司主要进行在ARM架构下硬件设计开发, 系统开发, 整机设计, 生产和销售。主要开发基于ARM架构(RK瑞芯微或者其他芯片)的硬件以及集成的安卓或者LINUX系统。LINUX系统开发包含了Uboot、Linux Kernel、ROOTFS部分(有芯片原厂的代码支持, 但缺乏解BUG支持)任职要求: 1、本科及以上学历，电子、通信等相关专业，三年以上ARM嵌入式硬件开发经验，有扎实的硬件基础；2、熟悉HDMI、MIPI、LVDS等Dispaly标准接口及其驱动电路；有很强的逻辑思维和解决问题的能力；3、熟悉USB、I2C、SPI、UART等通讯协议；4、熟悉DC/DC、LDO等电源芯片的工作原理并有较强的综合布线理解能力；5、熟练使用AD、PADS等设计工具绘制原理图和PCB、熟悉DDR布线技巧并独立完成DDR布线设计；6、拥有较强的敬业精神与工作责任心，能承受工作压力；7、具备较好协调及执行能力、团队精神、敬业勤奋；8、熟悉联发科或瑞芯微ARM方案，有安卓平板、广告屏开发经验者优先岗位职责:1、负责ARM嵌入式平台(瑞芯微)的电脑一体板研发工作；2、负责原理图设计、PCB设计，样板焊接调试及测试；3、根据产品要求实现需求分析，设计外围功能接口电路；3、攻关开发难点并提出解决方案，跟踪技术发展方向。4．良好的团队精神，为人正直，工作态度端正，责任心强，能承担工作压力。优先录用条件: 1．能同时精通系统开发, 具备熟练的CC++开发技能；2. 有操作系统开发经验：设备驱动、硬件管理、IO控制、用户空间应用程序包括内核接口等；3. 了解linux内核各模块，有内核开发、调试和优化相关经验；能为不同平台交叉编译linux内核；4. 了解进程间通信，多核，多线程架构和实时操作系统；薪资待遇:对于硬件开发工程师, 起步年薪18万; 如果可以独立完成硬件开发+集成系统开发, 起步年薪30万-40万。职能类别：										高级硬件工程师																			硬件工程师									关键字：安卓硬件开发",1.0,0.0,0.0,0.0,0.0
271,研发工程师/嵌入式软硬件开发,硬件开发,7000.0,山东明科电气技术有限公司,济南,0.0,本科,岗位职责：1.负责ARM、DSP和单片机系统的硬件设计；2.负责ARM、DSP和单片机系统的软件编程；3.负责外围硬件电路的设计和研发以及优化设计；4.负责硬件产品的测试、转产以及前期的维护指导工作；5.负责产品生产调试工艺和方案的制定、指导；6.负责编写设计文档、测试文档以及其他相关技术文档。任职要求：1.电子、通信、集成电路、自动化、电气等相关专业毕业，全日制统招本科及以上学历；2.熟悉主流ARM、DSP或单片机的架构和开发，熟悉单片机外围电路的设计，有三年以上相关工作经验者优先；3.熟悉C语言，有良好规范的编程习惯和风格；4.掌握模电、数电，了解电子类产品开发和生产流程；5.自学能力强，独立完成任务能力强；6.工作责任心强、吃苦耐劳，有较强进取精神和团队合作精神。福利待遇：公司签订劳动合同，带薪假期，提供单身宿舍，提供午餐补贴、节日福利、生日福利、健康体检、员工旅游，提供工装及劳保用品。,1.0,0.0,1.0,0.0,0.0
272,硬件开发工程师,硬件开发,20000.0,东莞光亚智能科技有限公司,广州,3.0,本科,职位描述：从事电源类相关产品的硬件设计，包括原理图和PCB图设计。职位要求1. 电力电子，控制，电力系统自动化，电机等电气工程相关专业，本科及以上学历2. 深入了解功率变换理论和技术，深入了解控制理论在功率变换中的应用3. 有通信电源、变频器、UPS、直流、交流电源等电力电子产品五年以上开发经验4. 熟练使用simplispspice电路仿真软件，熟练使用mathcad等计算软件优先5. 有layout 经验，并具有EMI/EMC分析能力6. 有热设计的基本知识，并能在layout布局中应用7. 熟悉VRM控制方法（针对控制）8. 具有良好的团队意识，以及较强的学习能力工作地点东莞 或者 广州天河,0.0,0.0,0.0,0.0,0.0
