,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Java,Mysql,Web,Linux,Redis,Spring,Sql,Javascript,Python,Php
562,后端开发工程师,后端开发,5250.0,锦绣新华（北京）管理咨询有限公司,重庆,3.0,本科,"负责大数据产品的后端研发工作；负责公司项目后端开发工作，保证代码质量并进行性能优化，以及系统稳定性；负责对后端开发,OA系统，后台开发，搜索引擎优化，简历解析，数据统计报表等。要求:3年以上的互联网开发工作经验；熟练掌握lnmp下开发与调试经验，熟悉Shell常用的管理命令者优先熟练掌握PHP开发语言，了解MVC设计原理，有thinkphp,yii,ci开发框架经验优先熟练使用MySQL/MongoDB、Memcached/Redis，具有优秀的结构设计和优化能力熟练使用至少一种版本管理工具(svn/git)，具备良好的编程习惯及较强的文档编写能精通HTML、CSS、JS等基本技能，能够完成绝大部分前端需求。责任心强，良好的对外沟通和团队协作能力，主动，好学。有招聘类开发经验者优先会Bootstrap响应式Web设计工作经验优先",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
563,后端开发工程师,后端开发,7000.0,广东昭阳信息技术有限公司,珠海,1.0,本科,岗位要求：1、深刻理解计算机数据结构和算法设计，有扎实的Java编程基础，精通JavaEE、SOA、OSGI等相关技术；对各种开源的框架如Spring/SpringMVC/MyBatis等有深入的了解。2、具备良好的识别和设计通用框架及模块的能力。3、优秀的分析问题和解决问题的能力，勇于解决难题；强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神；4、热爱互联网行业，对互联网产品和技术有浓厚的兴趣，热衷于追求技术与创新。岗位综述：1、按照设计工程提交的设计文档，进行编码；2、对完成的编码部分进行单元测试（提交必要的测试用例）；3、编制工作文档（工程文档、开发文档、测试文档）；4、填写相关的过程统计文档；5、评审软件开发工程师、开发研讨；6、完成开发经理分配的其他开发和工程任务；,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
564,java后端开发工程师,后端开发,17500.0,广州龙象文化传播有限公司,广州,5.0,大专,"岗位职责：1.主导通用平台的系统分析与设计工作，承担核心功能代码编写，开发与维护系统公用核心模块； 2.系统性能优化，主导技术难题攻关， 解决各类潜在系统技术风险，保证系统的安全、稳定、快速运行； 3. 根据产品提供的需求文档，评审需求及工作量，并保证开发的功能的稳定性。4. 评审测试人员提供的测试用例，并配合测试人员完成测试工作。5. 负责模块设计，项目相关的技术文档的编写工作。6. 负责项目中主要功能的代码实现，同时参与后期的生产问题解决。任职要求：1.计算机相关专业本科，5年以上开发经验；2.扎实的Java语言功底，熟悉JVM，熟练使用Svn,Gradle、Maven、Git等常用工具；3.熟悉常见的JAVA开发框架(SpringMVC,SpringBoot、SpringCloud、MyBatis,Security等),熟悉数据（mysql/oracle/sqlserver/postgresql等），掌握数据分布式存储和同步。4.熟悉常用的微服务框架（SpringCloud）以及其它常见的开源框架；5.掌握分布式缓存、消息中间件（MQ)、RPC框架、负载均衡等技术，了解各类中间件使用，包括Nginx、Tomcat、MongoDB、Redis、Rabbitmq，kafka等；6.了解Linux操作系统，掌握常用的Linux命令，有一定的服务器运维经验；7.熟悉常用开发工具： idea,eclipse8.熟悉elasticSearch 搜索引擎技术9.熟悉轻量级文件存储 系统：fastDFS 10.有仓储系统、物流系统、电商系统项目开发者优先",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
565,JAVA后端开发工程师,后端开发,14000.0,上海同筑信息科技有限公司,上海,3.0,大专,任职要求:1、3年以上实际开发经验，计算机专业本科及以上学历2、具有良好的编程基础（ 比如熟悉HTTP、多线程、Socket、JVM、基本的数据结构和算法等）；3、熟悉Java语言以及相关的服务器（比如Tomcat），熟悉SVN等常见版本管理工具；4、熟悉SpringMVC、Spring、MyBatis等常用开发框架，并理解其基础原理；5、熟悉如MySQL或Oracle等至少一种关系型数据库，并了解相关的数据库调优技巧；6、熟悉Redis、Mongodb、MQ等，并具有实际使用经验，具有分布式应用架构（SOA、异步化）经验者优先。7、具有较强的面向对象设计能力和业务分析抽象能力，熟悉常见设计模式8、熟悉大数据相关技术或者对JVM调优及故障排查熟悉者优先考虑岗位职责：1、负责公司相关产品的服务器端的开发及架构工作2、参与产品需求分析，负责系统架构搭建、核心代码编写及相关技术文档的编写3、负责核心技术问题的攻关，架构设计，系统优化，协助解决项目开发过程中的技术难题,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
566,Web后端开发工程师,后端开发,11500.0,武汉深之度科技有限公司,武汉,0.0,无,负责公司网站项目后端开发2. 负责公司内部基础设施开发3. 负责公司内部服务框架构建与改进任职要求：1. 精通Golang，有Web相关开发经验2. 熟悉Mysql/Redis等数据库使用,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
567,后端开发工程师3071,后端开发,25000.0,OPPO,深圳,0.0,本科,岗位职责:1、负责挖掘、搭建事业部门各种数据业务平台2、负责事业部门数据业务平台的模块设计与开发3、负责持续优化数据业务平台，输出高可用、稳定的数据业务系统 任职资格:1、本科及以上学历，计算机或相关专业，3年以上Java服务端开发经验，JAVA基础扎实，熟练掌握IO、多线程、集合等基础类库；2、熟练使用MySql数据库，熟练Sql编程，能进行高可用的数据存储方案者优先；3、熟悉SpringMVC/SpringBoot等前沿框架技术；4、专注于技术，精益求精，并对业界的***发展动态有比较密切的关注；5、有激情、愿意分享，自驱能力强，良好的结果导向和抗压能力；6、有相关工厂数据系统研发经验优先。,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
568,后端开发工程师,后端开发,9000.0,江苏禹治流域管理技术研究院有限公司,上海,2.0,本科,岗位要求：（1）精通jsp，servlet，javabean，JMS，EJB，Jdbc，Flex开发，或者对相关的工具、类库以及框架非常熟悉，如Velocity，Spring，Hibernate，iBatis，OSGI等，对Web开发的模式有较深的理解；（2）熟练使用oracle、sqlserver、mysql等常用的数据库系统，对数据库有较强的设计能力；（3）熟悉项目配置管理工具，熟悉tomcat、jboss等应用服务器，同时对在高并发处理情况下的负载调优有相关经验者优先考虑；（4）精通面向对象分析和设计技术，包括设计模式、UML建模等；（5）熟悉网络编程，具有设计和开发对外API接口经验和能力，同时具备跨平台的API规范设计以及API高效调用设计能力。2.岗位职责：负责数据库管理、流程管理、数据接入、数据处理等后端应用开发。,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
569,互联网后端开发工程师,后端开发,17500.0,上海阅目科技有限公司,上海,5.0,本科,参与平台类项目社区、数据统计的迭代；2.参与软件产品相关接口的开发和迭代；3.参与新需求的讨论、技术选型、框架设计、代码开发等工作；4.参与服务器架构的优化改进，保证系统高效稳定可靠运行；5.参与业务需求相应的技术规格和流程逻辑等文档的编写。任职资格：1.大学本科或以上学历，计算机或相关专业；2.5年左右相关开发经验；3.精通ThinkPHP、PHPLaravel框架，了解设计模式；或者精通Java Springboot框架，了解设计模式；4.熟悉Linux系统，有LNMP的部署及性能优化经验；5.熟悉关系型数据库（如Mysql）及数据缓存（如Redis）的应用；6.熟悉标准SQL和数据库设计，具备Mysql数据库设计和性能优化经验；7.熟悉Swoole或Gearman，了解进程、协程；8.熟悉Web前端技术HTML，CSS，JavaScript。了解或者使用过Bootstrap，Jquery，Angular，Vue；9.有分布式、集群、高并发、高负载、高可用系统或者大型网站开发经验者优先。职能类别：										高级软件工程师																			软件工程师									关键字：云后端JAVAPHPHTML,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
570,PHP网站后端开发工程师,后端开发,9000.0,广州中京盛世文化传播有限公司,广州,0.0,无,们的项目是制作一个EHS领域垂直视频网站希望能凭借我们的力量为中国社会中的安全问题，环保问题，职业健康问题作出一定的贡献！具体可详聊请带作品面试1、 负责进行网站程序开发，参与项目的编程；2、 负责根据项目需求，能够独立按时完成网站开发任务；3、 了解开发项目的整体要求，即时反馈阶段性的成果；4、 负责处理专案项目的开发及维护；岗位要求：1. 精通Yii、Laravel、TP5等PHP常用框架之一，理解并能熟练运用MVC以及常用的设计模式；2. 熟练关系型和非关系型数据库；3. 熟练Linux常用操作，有一定运维能力；熟悉版本管理系统git或svn熟练API插口开发熟悉前后端分离开发模式4. 对数据结构、常用机器学习算法有了解则更佳。5.对其他后端语言有一定了解如nodejs重点：精通视频文件的处理，以及用户的存档和记录。,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
571,后端开发工程师,后端开发,7000.0,广州原玺设计顾问有限公司,广州,3.0,大专,负责公司相关WEB项目的后端开发及可执行软件的功能开发;2.负责Web后端与移动App的接口API和协议的设计及实现;岗位要求：1.3年及以上JAVAEE项目开发的相关经验；2.熟悉多线程及面向对象编程、熟悉各类常用数据结构；3.熟悉TCP/IP，HTTP等网络通信协议；4.熟悉MSSQL、MYSQL等数据库的使用和优化；5.熟练掌握SpringBoot等主流热门框架的使用；6.熟练掌握微服务等主流开发模式；7.了解JavaScript、HTML、CSS等前端基础；有安卓、IOS移动端开发经验优先,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
572,初级后端开发工程师,后端开发,15000.0,北京爸爸的选择科技有限公司,北京,2.0,本科,岗位职责：1、参与开发和维护后端Java或Python服务框架；2、参与开发和维护数据统计、分析系统。任职要求：1、大学统招本科及以上学历（985/211优先考虑），计算机相关专业；2、使用Python开发Web相关项目2年以上，熟悉Flask、Tornado或其他Web框架；3、熟练使用MySQL、Redis等；4、了解celery、RabbitMQ等消息队列机制；5、理解restful风格接口规范；6、熟悉大规模高并发访问应用开发经验者优先；7、具有良好的代码风格、接口设计与程序架构；8、积极乐观，责任心强，工作认真细致，具有良好的团队沟通与协作能力,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
573,PHP后端开发工程师,后端开发,9000.0,上海芮想信息科技有限公司,广州,2.0,本科,、负责新业务管理后台相关功能开发；2、解决并优化现有管理后台中存在的问题。任职要求：1、 本科及以上学历，计算机及相关专业，2年及以上工作经验；2、 计算机基础扎实，熟练掌握至少一门开发语言，如：PHP、Python、Lua等；3、 会PHP，有实际项目经验者优先；4、 较强的学习能力，吃苦耐劳。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
